User,Date,NumOfActsInDay
98,2010-04-05,23
98,2010-04-08,21
98,2010-04-09,15
98,2010-04-11,32
98,2010-04-16,9
98,2010-04-17,26
98,2010-04-22,30
98,2010-04-23,21
98,2010-04-24,27
98,2010-05-01,80
98,2010-05-02,43
98,2010-05-05,29
98,2010-05-21,34
98,2010-05-26,63
98,2010-05-27,16
98,2010-05-28,48
98,2010-05-29,21
98,2010-05-31,10
98,2010-06-02,20
98,2010-06-04,13
98,2010-06-05,16
98,2010-06-06,79
98,2010-06-12,31
98,2010-06-13,125
98,2010-06-14,18
98,2010-06-16,37
98,2010-06-17,35
98,2010-06-19,25
98,2010-06-20,114
98,2010-06-23,38
98,2010-06-24,11
98,2010-06-25,35
98,2010-06-26,21
98,2010-06-27,49
98,2010-06-28,21
98,2010-06-29,23
98,2010-07-02,54
98,2010-07-03,27
98,2010-07-08,10
98,2010-07-11,13
98,2010-07-18,23
98,2010-07-23,64
98,2010-07-24,24
98,2010-07-30,12
98,2010-08-02,53
98,2010-08-04,27
98,2010-08-06,16
98,2010-08-07,24
98,2010-08-08,124
98,2010-08-12,37
98,2010-08-13,38
98,2010-08-14,46
98,2010-08-16,13
98,2010-08-18,21
98,2010-08-19,67
98,2010-08-21,38
98,2010-08-22,27
98,2010-08-23,61
98,2010-08-26,10
98,2010-08-27,33
98,2010-08-28,15
98,2010-08-29,10
98,2010-09-05,10
98,2010-09-06,41
98,2010-09-09,21
98,2010-09-12,34
98,2010-09-14,12
98,2010-09-16,155
98,2010-09-17,8
98,2010-09-18,68
98,2010-09-19,13
98,2010-09-29,49
98,2010-09-30,85
98,2010-10-01,43
98,2010-10-02,252
98,2010-10-09,51
98,2010-10-16,10
98,2010-10-31,10
98,2010-11-13,79
98,2010-11-23,10
98,2010-12-02,30
98,2010-12-05,11
98,2010-12-06,10
98,2010-12-07,24
98,2010-12-09,44
98,2010-12-12,16
98,2010-12-18,20
98,2010-12-19,13
98,2010-12-23,9
98,2010-12-24,40
98,2010-12-27,41
98,2010-12-28,23
98,2010-12-31,52
98,2011-01-01,17
98,2011-01-22,13
98,2011-01-23,18
98,2011-02-12,8
98,2011-02-13,10
98,2011-02-14,19
98,2011-02-15,15
98,2011-02-20,22
98,2011-02-27,29
98,2011-03-26,13
98,2011-04-09,20
98,2011-04-10,19
98,2011-04-24,30
98,2011-04-30,14
98,2011-05-01,39
98,2011-05-21,26
98,2011-05-25,57
98,2011-05-26,74
98,2011-05-30,44
98,2011-05-31,36
98,2011-06-01,25
98,2011-06-05,53
98,2011-06-12,10
108,2009-03-14,6
108,2009-03-18,13
108,2009-03-19,15
108,2009-03-20,15
108,2009-05-08,9
108,2009-06-12,12
108,2009-08-12,12
108,2009-09-21,24
108,2009-09-23,45
108,2009-09-24,10
108,2009-09-25,15
108,2009-09-28,27
108,2009-10-02,53
108,2009-10-03,59
108,2009-10-13,11
108,2009-10-14,13
108,2009-10-15,15
108,2009-10-16,75
108,2009-10-23,19
108,2009-10-24,33
108,2009-10-25,9
108,2009-10-30,24
108,2009-11-05,11
108,2009-11-08,14
108,2009-11-11,13
108,2009-11-12,12
108,2009-11-13,46
108,2009-11-15,11
108,2009-11-21,26
108,2009-11-22,42
108,2009-11-23,13
108,2009-11-24,85
108,2009-11-25,60
108,2009-11-26,22
108,2009-11-27,13
108,2009-11-30,17
108,2009-12-02,44
108,2009-12-03,37
108,2009-12-04,14
108,2009-12-05,22
108,2009-12-06,54
108,2009-12-08,42
108,2009-12-09,43
108,2009-12-10,55
108,2009-12-11,44
108,2009-12-12,18
108,2009-12-14,49
108,2009-12-15,38
108,2009-12-16,33
108,2009-12-18,31
108,2009-12-19,39
108,2009-12-20,54
108,2009-12-21,7
108,2009-12-25,17
108,2009-12-26,22
108,2009-12-29,28
108,2009-12-30,15
108,2010-01-01,57
108,2010-01-03,11
108,2010-01-04,16
108,2010-01-07,6
108,2010-01-08,29
108,2010-01-09,31
108,2010-01-10,8
108,2010-01-15,44
108,2010-01-17,21
108,2010-01-22,18
108,2010-01-23,11
108,2010-01-25,21
108,2010-01-26,19
108,2010-01-27,18
108,2010-01-30,14
108,2010-02-06,27
108,2010-02-07,23
108,2010-02-18,26
108,2010-02-19,11
108,2010-02-21,10
108,2010-02-22,34
108,2010-02-26,17
108,2010-02-28,11
108,2010-03-03,19
108,2010-03-05,13
108,2010-03-06,18
108,2010-03-08,21
108,2010-03-09,37
108,2010-03-12,44
108,2010-03-15,13
108,2010-03-16,54
108,2010-03-19,28
108,2010-03-20,11
108,2010-03-22,27
108,2010-03-26,30
108,2010-03-27,89
108,2010-03-28,84
108,2010-04-01,21
108,2010-04-02,19
108,2010-04-04,37
108,2010-04-07,18
108,2010-04-09,45
108,2010-04-10,22
108,2010-04-11,128
108,2010-04-12,10
108,2010-04-15,45
108,2010-04-27,11
108,2010-04-30,15
108,2010-05-07,13
108,2010-05-19,31
108,2010-05-28,25
108,2010-05-29,21
108,2010-06-03,28
108,2010-06-04,82
108,2010-06-05,170
108,2010-06-06,41
108,2010-06-07,81
108,2010-06-09,13
108,2010-06-10,31
108,2010-06-11,17
108,2010-06-12,8
108,2010-06-28,11
108,2010-07-24,13
108,2010-07-25,13
108,2010-08-09,9
108,2010-08-11,10
108,2010-08-12,18
108,2010-08-31,15
108,2010-09-01,13
108,2010-09-03,12
108,2010-09-05,70
108,2010-09-06,65
108,2010-09-12,38
108,2010-09-16,9
108,2010-09-17,82
108,2010-09-18,37
108,2010-09-19,33
108,2010-09-20,34
108,2010-09-22,17
108,2010-09-30,10
108,2010-10-01,39
108,2010-10-24,15
108,2010-11-04,17
108,2010-11-05,10
108,2010-11-06,89
108,2010-11-07,30
108,2010-11-15,61
108,2010-11-21,40
108,2010-11-23,24
108,2010-11-24,55
108,2010-11-25,25
108,2010-11-26,54
108,2010-12-05,53
108,2010-12-15,12
108,2010-12-22,47
108,2010-12-23,30
108,2010-12-24,10
108,2010-12-25,51
108,2010-12-29,9
108,2010-12-30,20
108,2011-01-14,22
108,2011-01-15,25
108,2011-01-26,21
108,2011-02-06,14
108,2011-02-07,46
108,2011-02-13,16
108,2011-02-28,46
108,2011-03-26,13
108,2011-05-21,38
120,2009-03-14,17
120,2009-03-15,12
120,2009-03-28,9
120,2009-03-29,20
120,2009-04-09,15
120,2009-04-10,11
120,2009-04-13,10
120,2009-04-26,6
120,2009-05-03,16
120,2009-05-16,14
120,2009-06-11,15
120,2009-06-12,11
120,2009-06-27,26
120,2009-06-28,35
120,2009-07-02,18
120,2009-07-03,22
120,2009-07-04,20
120,2009-07-10,11
120,2009-07-11,11
120,2009-07-12,10
120,2009-07-13,12
120,2009-07-14,16
120,2009-07-17,29
120,2009-07-18,49
120,2009-07-19,57
120,2009-07-23,41
120,2009-07-24,29
120,2009-07-25,18
120,2009-07-29,16
120,2009-08-01,11
120,2009-08-13,13
120,2009-08-14,24
120,2009-08-16,26
120,2009-08-22,64
120,2009-08-23,42
120,2009-08-27,12
120,2009-08-28,10
120,2009-08-29,49
120,2009-09-04,13
120,2009-09-05,32
120,2009-09-11,14
120,2009-09-12,28
120,2009-09-13,28
120,2009-09-15,24
120,2009-09-17,16
120,2009-09-18,36
120,2009-09-19,221
120,2009-09-20,73
120,2009-09-21,16
120,2009-09-22,9
120,2009-09-23,19
120,2009-09-24,77
120,2009-09-25,39
120,2009-09-26,57
120,2009-09-27,10
120,2009-09-29,69
120,2009-10-02,12
120,2009-10-03,85
120,2009-10-06,13
120,2009-10-07,13
120,2009-10-08,14
120,2009-10-09,83
120,2009-10-10,110
120,2009-10-11,60
120,2009-10-16,16
120,2009-10-17,34
120,2009-10-18,22
120,2009-10-19,30
120,2009-10-20,20
120,2009-10-24,78
120,2009-10-25,44
120,2009-10-30,55
120,2009-10-31,143
120,2009-11-01,95
120,2009-11-07,57
120,2009-11-08,33
120,2009-11-15,75
120,2009-11-25,14
120,2009-11-26,10
120,2009-11-27,16
120,2009-11-28,18
120,2009-11-29,56
120,2009-12-06,103
120,2009-12-08,12
120,2009-12-10,14
120,2009-12-12,62
120,2009-12-13,31
120,2009-12-15,9
120,2009-12-16,64
120,2009-12-17,91
120,2009-12-18,108
120,2009-12-19,26
120,2009-12-20,13
120,2009-12-22,19
120,2009-12-24,8
120,2009-12-29,22
120,2010-01-02,10
120,2010-01-05,10
120,2010-01-09,42
120,2010-01-16,35
120,2010-01-19,16
120,2010-01-23,19
120,2010-01-24,10
120,2010-01-28,34
120,2010-01-31,31
120,2010-02-02,16
120,2010-02-04,9
120,2010-02-09,19
120,2010-02-12,16
120,2010-02-13,26
120,2010-02-14,18
120,2010-02-16,13
120,2010-02-18,10
120,2010-02-19,12
120,2010-02-23,22
120,2010-02-24,13
120,2010-02-27,74
120,2010-03-04,18
120,2010-03-06,35
120,2010-03-10,19
120,2010-03-11,24
120,2010-03-12,27
120,2010-03-13,91
120,2010-03-14,91
120,2010-03-15,13
120,2010-03-17,50
120,2010-03-18,173
120,2010-03-19,85
120,2010-03-20,131
120,2010-03-21,59
120,2010-03-22,44
120,2010-03-23,22
120,2010-03-25,67
120,2010-03-27,30
120,2010-03-28,23
120,2010-03-30,28
120,2010-04-03,32
120,2010-04-08,64
120,2010-04-14,11
120,2010-04-15,37
120,2010-04-16,48
120,2010-04-17,86
120,2010-04-18,55
120,2010-04-19,78
120,2010-05-08,36
120,2010-05-13,43
120,2010-05-14,146
120,2010-05-15,138
120,2010-05-16,112
120,2010-05-17,11
120,2010-05-20,12
120,2010-05-23,14
120,2010-05-29,28
120,2010-05-31,13
120,2010-06-03,10
120,2010-06-04,20
120,2010-06-05,7
120,2010-06-06,8
120,2010-06-11,34
120,2010-06-15,15
120,2010-06-17,15
120,2010-06-18,48
120,2010-06-19,10
120,2010-06-20,18
120,2010-06-25,9
120,2010-07-02,19
120,2010-07-05,11
120,2010-07-08,11
120,2010-07-09,7
120,2010-07-10,25
120,2010-07-11,8
120,2010-07-17,9
120,2010-07-18,21
120,2010-07-22,9
120,2010-07-24,22
120,2010-07-25,12
120,2010-07-30,35
120,2010-08-01,21
120,2010-08-15,11
120,2010-08-17,36
120,2010-08-18,109
120,2010-08-21,17
120,2010-08-22,23
120,2010-08-23,25
120,2010-08-26,23
120,2010-09-02,12
120,2010-09-03,48
120,2010-09-04,90
120,2010-09-05,33
120,2010-09-06,50
120,2010-09-07,49
120,2010-09-08,43
120,2010-09-09,82
120,2010-09-10,107
120,2010-09-11,28
120,2010-09-12,35
120,2010-09-13,11
120,2010-09-16,10
120,2010-09-19,14
120,2010-09-23,13
120,2010-09-30,13
120,2010-10-01,14
120,2010-10-02,43
120,2010-10-03,120
120,2010-10-04,115
120,2010-10-05,59
120,2010-10-06,145
120,2010-10-07,127
120,2010-10-08,145
120,2010-10-09,81
120,2010-10-10,113
120,2010-10-11,94
120,2010-10-12,74
120,2010-10-16,87
120,2010-10-17,47
120,2010-10-20,17
120,2010-10-21,15
120,2010-10-23,116
120,2010-10-24,144
120,2010-11-03,15
120,2010-11-04,18
120,2010-11-06,21
120,2010-11-07,17
120,2010-11-11,16
120,2010-11-12,10
120,2010-11-13,25
120,2010-11-14,35
120,2010-11-16,18
120,2010-11-17,12
120,2010-11-18,19
120,2010-11-19,10
120,2010-11-20,32
120,2010-11-25,19
120,2010-11-26,21
120,2010-11-27,19
120,2010-11-28,17
120,2010-12-02,17
120,2010-12-04,14
120,2010-12-09,11
120,2010-12-10,11
120,2010-12-11,11
120,2010-12-12,11
120,2010-12-14,11
120,2010-12-15,11
120,2010-12-16,13
120,2010-12-17,11
120,2010-12-18,13
120,2010-12-20,39
120,2010-12-21,15
120,2010-12-23,12
120,2010-12-27,13
120,2010-12-28,44
120,2010-12-29,63
120,2010-12-30,40
120,2011-01-01,13
120,2011-01-07,45
120,2011-01-14,17
120,2011-01-15,9
120,2011-01-22,14
120,2011-01-29,8
120,2011-01-30,18
120,2011-02-07,26
120,2011-02-08,13
120,2011-02-10,9
120,2011-03-09,14
120,2011-03-12,40
120,2011-03-13,86
120,2011-03-14,22
120,2011-03-15,16
120,2011-04-02,12
120,2011-04-09,10
120,2011-05-06,8
138,2010-01-12,75
138,2010-01-13,12
138,2010-01-22,10
138,2010-01-28,38
138,2010-01-29,25
138,2010-01-30,20
138,2010-02-01,42
138,2010-02-02,63
138,2010-02-05,60
138,2010-02-07,31
138,2010-02-08,67
138,2010-02-09,61
138,2010-02-10,24
138,2010-02-12,21
138,2010-02-15,16
138,2010-02-17,14
138,2010-02-18,14
138,2010-02-19,12
138,2010-02-22,17
138,2010-02-24,62
138,2010-02-25,12
138,2010-02-27,19
138,2010-03-03,11
138,2010-03-04,11
138,2010-03-09,13
138,2010-03-10,9
138,2010-03-11,11
138,2010-03-12,18
138,2010-03-13,84
138,2010-03-14,40
138,2010-03-15,181
138,2010-03-16,85
138,2010-03-17,52
138,2010-05-01,35
138,2010-05-09,11
138,2010-05-12,10
138,2010-05-17,24
138,2010-05-20,20
138,2010-05-21,22
138,2010-05-22,10
138,2010-05-25,15
138,2010-05-26,18
138,2010-05-27,14
138,2010-05-28,13
138,2010-05-31,26
138,2010-06-03,32
138,2010-06-04,49
138,2010-06-05,14
138,2010-06-06,14
138,2010-06-16,15
138,2010-06-23,20
138,2010-06-24,39
138,2010-06-25,77
138,2010-06-26,18
138,2010-06-29,23
138,2010-06-30,32
138,2010-07-01,25
138,2010-07-02,65
138,2010-07-03,43
138,2010-07-04,15
138,2010-07-14,15
138,2010-07-15,10
138,2010-08-08,11
138,2010-08-21,9
138,2010-08-27,13
138,2010-08-30,29
138,2010-10-29,17
138,2010-10-30,32
138,2010-10-31,22
138,2010-11-01,22
138,2010-11-02,29
138,2010-11-05,19
138,2010-12-02,15
138,2010-12-03,14
138,2010-12-20,14
138,2010-12-23,40
138,2010-12-24,55
138,2010-12-25,18
138,2011-01-29,14
138,2011-02-11,33
138,2011-02-12,110
138,2011-02-13,49
138,2011-02-24,14
138,2011-03-05,12
138,2011-03-06,12
151,2009-07-04,20
151,2009-07-08,11
151,2009-07-16,27
151,2009-07-22,10
151,2009-07-27,15
151,2009-07-29,9
151,2009-08-02,14
151,2009-08-04,13
151,2009-08-05,8
151,2009-08-06,24
151,2009-08-07,9
151,2009-08-08,39
151,2009-08-10,19
151,2009-08-11,21
151,2009-08-12,17
151,2009-08-13,31
151,2009-08-14,32
151,2009-08-15,12
151,2009-08-16,48
151,2009-08-17,11
151,2009-08-20,49
151,2009-08-21,21
151,2009-08-22,11
151,2009-08-23,23
151,2009-08-24,36
151,2009-08-25,30
151,2009-08-26,15
151,2009-08-27,24
151,2009-08-28,34
151,2009-08-31,13
151,2009-09-01,145
151,2009-09-04,20
151,2009-09-10,16
151,2009-09-11,14
151,2009-09-12,10
151,2009-09-13,22
151,2009-09-16,49
151,2009-09-17,61
151,2009-09-19,38
151,2009-09-20,52
151,2009-09-21,11
151,2009-09-22,17
151,2009-09-23,47
151,2009-09-24,90
151,2009-09-25,89
151,2009-09-26,22
151,2009-09-27,17
151,2009-09-28,13
151,2009-09-29,45
151,2009-09-30,51
151,2009-10-01,15
151,2009-10-04,6
151,2009-10-05,10
151,2009-10-06,60
151,2009-10-07,97
151,2009-10-08,12
151,2009-10-09,20
151,2009-10-10,86
151,2009-10-13,41
151,2009-10-14,29
151,2009-10-15,8
151,2009-10-18,24
151,2009-10-19,39
151,2009-10-20,22
151,2009-10-21,366
151,2009-10-22,70
151,2009-10-24,24
151,2009-10-26,15
151,2009-10-28,11
151,2009-10-29,18
151,2009-10-30,31
151,2009-11-01,25
151,2009-11-02,19
151,2009-11-03,22
151,2009-11-04,18
151,2009-11-05,47
151,2009-11-06,15
151,2009-11-07,40
151,2009-11-09,15
151,2009-11-11,23
151,2009-11-12,311
151,2009-11-15,12
151,2009-11-17,33
151,2009-11-20,38
151,2009-11-21,49
151,2009-11-23,17
151,2009-11-24,13
151,2009-11-25,220
151,2009-11-27,69
151,2009-11-28,16
151,2009-11-29,13
151,2009-11-30,81
151,2009-12-01,45
151,2009-12-02,46
151,2009-12-03,32
151,2009-12-05,18
151,2009-12-07,18
151,2009-12-08,20
151,2009-12-11,28
151,2009-12-12,23
151,2009-12-13,68
151,2009-12-15,52
151,2009-12-16,46
151,2009-12-17,70
151,2009-12-18,57
151,2009-12-19,29
151,2009-12-20,87
151,2009-12-21,151
151,2009-12-22,91
151,2009-12-24,10
151,2009-12-27,53
151,2009-12-28,23
151,2009-12-29,35
151,2009-12-30,153
151,2009-12-31,15
151,2010-01-01,69
151,2010-01-03,42
151,2010-01-05,11
151,2010-01-06,38
151,2010-01-07,31
151,2010-01-09,55
151,2010-01-10,20
151,2010-01-12,76
151,2010-01-13,43
151,2010-01-14,63
151,2010-01-15,13
151,2010-01-16,12
151,2010-01-20,69
151,2010-01-22,15
151,2010-01-23,37
151,2010-01-24,12
151,2010-01-26,17
151,2010-01-27,62
151,2010-01-28,12
151,2010-01-31,19
151,2010-02-01,14
151,2010-02-02,9
151,2010-02-04,12
151,2010-02-05,20
151,2010-02-06,47
151,2010-02-07,34
151,2010-02-08,42
151,2010-02-09,11
151,2010-02-10,27
151,2010-02-11,36
151,2010-02-12,25
151,2010-02-13,27
151,2010-02-14,215
151,2010-02-17,14
151,2010-02-18,12
151,2010-02-19,60
151,2010-02-21,12
151,2010-02-23,31
151,2010-02-24,120
151,2010-02-25,11
151,2010-02-26,36
151,2010-02-27,32
151,2010-02-28,67
151,2010-03-01,19
151,2010-03-03,28
151,2010-03-04,35
151,2010-03-06,48
151,2010-03-07,21
151,2010-03-09,27
151,2010-03-10,81
151,2010-03-11,10
151,2010-03-12,98
151,2010-03-13,257
151,2010-03-14,279
151,2010-03-15,173
151,2010-03-16,51
151,2010-03-17,10
151,2010-03-18,37
151,2010-03-19,26
151,2010-03-21,16
151,2010-03-22,69
151,2010-03-24,9
151,2010-03-27,16
151,2010-03-28,74
151,2010-04-02,10
151,2010-04-03,9
151,2010-04-04,41
151,2010-04-05,15
151,2010-04-07,16
151,2010-04-15,48
151,2010-05-03,11
151,2010-05-13,22
151,2010-05-15,63
151,2010-05-17,66
151,2010-05-18,13
151,2010-05-20,97
151,2010-05-22,11
151,2010-05-29,17
151,2010-05-30,14
151,2010-05-31,17
151,2010-06-01,33
151,2010-06-02,74
151,2010-06-03,139
151,2010-06-04,142
151,2010-06-05,132
151,2010-06-06,78
151,2010-06-07,93
151,2010-06-08,63
151,2010-06-09,48
151,2010-06-10,43
151,2010-06-11,44
151,2010-06-12,26
151,2010-06-13,203
151,2010-06-14,85
151,2010-06-15,473
151,2010-06-16,344
151,2010-06-17,33
151,2010-06-19,76
151,2010-06-20,71
151,2010-06-21,83
151,2010-06-23,10
151,2010-06-25,58
151,2010-06-26,31
151,2010-06-27,74
151,2010-06-29,101
151,2010-07-01,126
151,2010-07-02,22
151,2010-07-04,106
151,2010-07-07,41
151,2010-07-10,10
151,2010-07-15,56
151,2010-07-16,31
151,2010-07-18,59
151,2010-07-20,36
151,2010-07-22,18
151,2010-07-23,16
151,2010-07-28,27
151,2010-07-29,22
151,2010-07-31,159
151,2010-08-01,27
151,2010-08-02,29
151,2010-08-03,20
151,2010-08-05,9
151,2010-08-06,31
151,2010-08-07,67
151,2010-08-11,9
151,2010-08-12,33
151,2010-08-14,80
151,2010-08-16,18
151,2010-08-17,9
151,2010-08-18,23
151,2010-08-20,19
151,2010-08-21,56
151,2010-08-22,19
151,2010-08-23,26
151,2010-08-24,16
151,2010-08-31,41
151,2010-09-02,73
151,2010-09-03,47
151,2010-09-04,74
151,2010-09-05,157
151,2010-09-06,58
151,2010-09-08,22
151,2010-09-10,54
151,2010-09-15,14
151,2010-09-17,14
151,2010-09-19,58
151,2010-09-22,17
151,2010-09-25,11
151,2010-09-30,38
151,2010-10-01,13
151,2010-10-02,113
151,2010-10-04,17
151,2010-10-07,35
151,2010-10-10,106
151,2010-10-12,56
151,2010-10-21,167
151,2010-10-26,16
151,2010-10-28,11
151,2010-10-29,106
151,2010-10-31,10
151,2010-11-03,54
151,2010-11-07,12
151,2010-11-09,82
151,2010-11-12,14
151,2010-11-14,34
151,2010-11-18,55
151,2010-11-20,33
151,2010-11-23,108
151,2010-11-24,114
151,2010-11-25,104
151,2010-11-26,46
151,2010-11-28,82
151,2010-11-29,182
151,2010-11-30,137
151,2010-12-01,71
151,2010-12-02,34
151,2010-12-05,29
151,2010-12-09,45
151,2010-12-11,29
151,2010-12-12,52
151,2010-12-16,15
151,2010-12-17,39
151,2010-12-18,182
151,2010-12-19,35
151,2010-12-21,21
151,2010-12-23,55
151,2010-12-24,22
151,2010-12-25,16
151,2010-12-26,60
151,2010-12-28,23
151,2010-12-29,72
151,2011-01-01,30
151,2011-01-08,21
151,2011-01-09,48
151,2011-01-16,15
151,2011-01-17,38
151,2011-01-21,19
151,2011-01-23,16
151,2011-01-25,29
151,2011-01-30,83
151,2011-02-16,77
151,2011-02-17,296
151,2011-02-18,98
151,2011-02-19,22
151,2011-03-02,12
151,2011-03-11,6
151,2011-03-12,23
151,2011-03-13,59
151,2011-03-14,4
151,2011-03-15,14
151,2011-05-07,40
151,2011-05-08,20
151,2011-05-12,24
151,2011-05-30,11
151,2011-06-09,26
151,2011-07-02,25
156,2009-07-24,42
156,2009-07-26,15
156,2009-08-05,12
156,2009-09-24,17
156,2009-10-05,21
156,2009-10-06,10
156,2009-10-08,22
156,2009-10-11,15
156,2009-10-12,37
156,2009-10-13,14
156,2009-10-14,16
156,2009-10-20,11
156,2009-10-22,8
156,2009-10-23,151
156,2009-10-24,137
156,2009-10-25,25
156,2009-10-26,27
156,2009-10-27,21
156,2009-11-02,14
156,2009-11-04,23
156,2009-11-05,15
156,2009-11-06,15
156,2009-11-07,11
156,2009-11-09,20
156,2009-11-11,24
156,2009-11-12,15
156,2009-11-13,17
156,2009-11-15,20
156,2009-11-17,10
156,2009-11-18,17
156,2009-11-19,28
156,2009-11-20,20
156,2009-11-22,22
156,2009-11-23,7
156,2009-11-24,16
156,2009-11-30,10
156,2009-12-01,11
156,2009-12-02,13
156,2009-12-03,22
156,2009-12-04,21
156,2009-12-08,13
156,2009-12-10,21
156,2009-12-11,43
156,2009-12-12,13
156,2009-12-14,10
156,2009-12-15,59
156,2009-12-16,61
156,2009-12-17,40
156,2009-12-18,144
156,2009-12-19,21
156,2009-12-20,26
156,2009-12-21,17
156,2009-12-22,10
156,2009-12-23,68
156,2009-12-24,29
156,2009-12-28,10
156,2009-12-30,11
156,2010-01-05,14
156,2010-01-06,30
156,2010-01-09,13
156,2010-01-15,12
156,2010-01-19,15
156,2010-01-24,15
156,2010-01-26,30
156,2010-01-27,22
156,2010-02-01,11
156,2010-02-03,10
156,2010-02-04,16
156,2010-02-05,13
156,2010-02-09,18
156,2010-02-15,22
156,2010-02-16,26
156,2010-02-19,26
156,2010-02-22,10
156,2010-02-23,24
156,2010-02-24,30
156,2010-02-25,16
156,2010-03-03,12
156,2010-03-05,23
156,2010-03-12,43
156,2010-03-14,9
156,2010-03-15,25
156,2010-03-16,35
156,2010-03-17,35
156,2010-03-23,9
156,2010-03-24,19
156,2010-03-31,11
156,2010-04-07,26
156,2010-04-08,16
156,2010-04-13,29
156,2010-04-20,12
156,2010-04-29,10
156,2010-05-06,11
156,2010-05-07,24
156,2010-05-14,14
156,2010-05-25,17
156,2010-05-26,15
156,2010-06-04,18
156,2010-06-13,11
156,2010-07-01,10
156,2010-07-30,8
156,2010-07-31,51
156,2010-08-01,12
156,2010-08-18,13
156,2010-08-19,9
156,2010-08-20,10
156,2010-08-23,11
156,2010-08-30,10
156,2010-09-03,10
156,2010-09-04,12
156,2010-10-26,27
156,2010-11-17,16
156,2010-12-17,24
159,2009-03-14,6
159,2009-03-18,27
159,2009-03-19,32
159,2009-03-20,18
159,2009-07-08,10
159,2009-07-29,9
159,2009-08-06,23
159,2009-08-08,39
159,2009-08-25,43
159,2009-08-26,11
159,2009-08-27,16
159,2009-08-28,48
159,2009-08-31,21
159,2009-09-01,139
159,2009-09-03,15
159,2009-09-04,20
159,2009-09-10,12
159,2009-09-20,44
159,2009-09-22,33
159,2009-09-23,112
159,2009-09-24,100
159,2009-09-25,93
159,2009-09-26,6
159,2009-10-04,14
159,2009-10-06,58
159,2009-10-07,104
159,2009-10-08,9
159,2009-10-10,49
159,2009-10-13,20
159,2009-10-14,10
159,2009-10-19,35
159,2009-10-21,355
159,2009-10-22,101
159,2009-10-23,19
159,2009-10-24,21
159,2009-10-26,10
159,2009-10-29,9
159,2009-10-30,11
159,2009-11-04,12
159,2009-11-05,19
159,2009-11-09,19
159,2009-11-10,90
159,2009-11-12,200
159,2009-11-17,13
159,2009-11-20,18
159,2009-11-21,57
159,2009-11-25,200
159,2009-11-27,51
159,2009-11-28,17
159,2009-11-30,32
159,2009-12-01,53
159,2009-12-03,43
159,2009-12-09,18
159,2009-12-18,20
159,2009-12-21,41
159,2009-12-22,23
159,2009-12-27,62
159,2009-12-28,22
159,2009-12-30,19
159,2010-01-01,22
159,2010-01-06,43
159,2010-01-07,21
159,2010-01-12,21
159,2010-01-13,22
159,2010-01-20,26
159,2010-01-23,37
159,2010-01-24,24
159,2010-01-26,39
159,2010-01-28,13
159,2010-01-30,26
159,2010-01-31,11
159,2010-02-01,10
159,2010-02-07,35
159,2010-02-09,9
159,2010-02-14,130
159,2010-02-16,37
159,2010-02-17,64
159,2010-02-19,80
159,2010-02-21,20
159,2010-02-23,70
159,2010-02-24,33
159,2010-02-28,53
159,2010-03-02,16
159,2010-03-06,16
159,2010-03-12,15
159,2010-03-18,18
159,2010-03-21,31
159,2010-03-22,58
159,2010-03-24,36
159,2010-03-27,23
159,2010-03-28,67
159,2010-04-25,41
159,2010-04-29,16
159,2010-04-30,12
159,2010-05-04,14
159,2010-05-15,32
159,2010-05-16,19
159,2010-05-17,25
159,2010-05-20,59
159,2010-05-22,11
159,2010-06-26,8
159,2010-07-04,24
159,2010-08-17,30
159,2010-10-10,9
159,2011-03-02,49
164,2009-03-14,15
164,2009-04-04,12
164,2009-04-08,50
164,2009-04-10,11
164,2009-04-17,68
164,2009-04-18,12
164,2009-06-13,11
164,2009-06-20,45
164,2009-07-26,46
164,2009-08-15,25
164,2009-08-16,22
164,2009-08-29,10
164,2009-09-26,20
164,2009-09-27,10
164,2009-10-02,24
164,2009-10-03,18
164,2009-10-04,9
164,2009-10-22,9
164,2009-10-24,11
164,2009-10-25,29
164,2009-10-30,16
164,2009-10-31,19
164,2009-11-01,22
164,2009-11-08,20
164,2009-11-14,23
164,2009-11-15,10
164,2009-11-21,18
164,2009-11-24,13
164,2009-11-27,57
164,2009-11-29,18
164,2009-12-01,59
164,2009-12-02,98
164,2009-12-03,35
164,2009-12-04,42
164,2009-12-05,42
164,2009-12-07,28
164,2009-12-08,26
164,2009-12-14,46
164,2009-12-16,50
164,2009-12-17,79
164,2009-12-19,37
164,2009-12-23,30
164,2009-12-26,19
164,2009-12-29,81
164,2009-12-31,11
164,2010-01-02,11
164,2010-01-06,18
164,2010-01-07,11
164,2010-01-09,29
164,2010-01-12,17
164,2010-01-15,44
164,2010-01-26,16
164,2010-01-27,31
164,2010-01-28,14
164,2010-01-29,14
164,2010-01-30,53
164,2010-01-31,72
164,2010-02-03,37
164,2010-02-06,20
164,2010-02-07,17
164,2010-02-14,24
164,2010-02-24,82
164,2010-03-12,43
164,2010-03-13,30
164,2010-03-14,18
164,2010-03-15,9
164,2010-03-17,16
164,2010-03-18,18
164,2010-03-19,20
164,2010-03-21,4
164,2010-06-19,13
164,2010-07-11,19
164,2010-08-05,30
164,2010-08-07,44
164,2010-08-09,20
164,2010-08-10,70
164,2010-11-05,13
164,2010-12-11,11
164,2011-03-11,7
164,2011-03-12,13
164,2011-03-13,9
193,2009-03-28,11
